Textbox4,Textbox7,Fångstområde1,StationsNr1,DJUPSTRATUM,Störning1,Fiskedatum1,Ansträngning,Fångsttyp1,Artbestämning,Antal1,Vikt,Beräknad_vikt1,Antal_per_anstr1,Fisketid,Antal_Redskap,Lat_grader,Long_grader,Information
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2012-08-08,1,Provfiskad ,Strömming,23,"0,628","0,635","23,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2013-08-07,1,Provfiskad ,Abborre,2,"0,131","0,132","2,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2013-08-07,1,Provfiskad ,Mört,89,"1,209","1,117","89,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2013-08-07,1,Provfiskad ,Storspigg,200,"0,850","0,756","200,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2013-08-07,1,Provfiskad ,Strömming,17,"0,483","0,467","17,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2014-08-06,1,Provfiskad ,Abborre,40,"3,394","3,374","40,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2014-08-06,1,Provfiskad ,Mört,56,"1,241","0,893","56,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2014-08-06,1,Provfiskad ,Storspigg,134,"0,515","0,494","134,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2014-08-06,1,Provfiskad ,Strömming,5,"0,169","0,197","5,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2015-08-05,1,Provfiskad ,Abborre,12,"1,665","1,674","12,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2015-08-05,1,Provfiskad ,Mört,66,"2,193","2,016","66,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2015-08-05,1,Provfiskad ,Storspigg,253,"1,009","0,948","253,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2015-08-05,1,Provfiskad ,Strömming,27,"0,431","0,448","27,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2016-08-03,1,Provfiskad ,Abborre,5,"1,066","1,110","5,00",1,1,"62,87883","18,21533",Viktuppgift saknas för mörtarna i maska 24.
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2016-08-03,1,Provfiskad ,Mört,124,"3,240","3,603","124,00",1,1,"62,87883","18,21533",Viktuppgift saknas för mörtarna i maska 24.
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2016-08-03,1,Provfiskad ,Storspigg,295,"1,288","1,124","295,00",1,1,"62,87883","18,21533",Viktuppgift saknas för mörtarna i maska 24.
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2016-08-03,1,Provfiskad ,Strömming,2,"0,040","0,040","2,00",1,1,"62,87883","18,21533",Viktuppgift saknas för mörtarna i maska 24.
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2017-08-02,1,Provfiskad ,Abborre,6,"0,340","0,347","6,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2017-08-02,1,Provfiskad ,Mört,51,"2,344","2,141","51,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2017-08-02,1,Provfiskad ,Storspigg,17,"0,072","0,069","17,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2017-08-02,1,Provfiskad ,Strömming,13,"0,260","0,266","13,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2018-08-01,1,Provfiskad ,Abborre,12,"1,200","1,221","12,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2018-08-01,1,Provfiskad ,Mört,9,"0,578","0,496","9,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2018-08-01,1,Provfiskad ,Storspigg,157,"0,666","0,567","157,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2019-07-31,1,Provfiskad ,Abborre,6,"0,746","0,758","6,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2019-07-31,1,Provfiskad ,Mört,11,"0,918","0,815","11,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2019-07-31,1,Provfiskad ,Sik,1,"0,825","0,644","1,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2019-07-31,1,Provfiskad ,Storspigg,143,"0,611","0,534","143,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2019-07-31,1,Provfiskad ,Strömming,29,"0,934","0,935","29,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2020-07-29,1,Provfiskad ,Abborre,4,"0,304","0,321","4,00",1,1,"62,87883","18,21533","djup 2,0m"
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2020-07-29,1,Provfiskad ,Mört,2,"0,180","0,146","2,00",1,1,"62,87883","18,21533","djup 2,0m"
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2020-07-29,1,Provfiskad ,Storspigg,25,"0,106","0,096","25,00",1,1,"62,87883","18,21533","djup 2,0m"
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2020-07-29,1,Provfiskad ,Strömming,125,"2,662","2,687","125,00",1,1,"62,87883","18,21533","djup 2,0m"
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2021-08-04,1,Provfiskad ,Abborre,8,"1,442","1,419","8,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2021-08-04,1,Provfiskad ,Mört,20,"1,450","1,320","20,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2021-08-04,1,Provfiskad ,Storspigg,17,"0,068","0,060","17,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2021-08-04,1,Provfiskad ,Strömming,47,"0,852","0,901","47,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2022-08-04,1,Provfiskad ,Abborre,6,"0,096","0,088","6,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2022-08-04,1,Provfiskad ,Bergsimpa,1,"0,006","0,007","1,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2022-08-04,1,Provfiskad ,Mört,10,"0,832","0,723","10,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2022-08-04,1,Provfiskad ,Nors,2,"0,022","0,024","2,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2022-08-04,1,Provfiskad ,Storspigg,48,"0,192","0,178","48,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2022-08-04,1,Provfiskad ,Strömming,60,"1,514","1,496","60,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2023-08-02,1,Provfiskad ,Abborre,1,"0,088","0,092","1,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2023-08-02,1,Provfiskad ,Mört,9,"0,466","0,424","9,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2023-08-02,1,Provfiskad ,Nors,1,"0,016","0,019","1,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2023-08-02,1,Provfiskad ,Sik,1,"0,528","0,460","1,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2023-08-02,1,Provfiskad ,Storspigg,8,"0,036","0,029","8,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2023-08-02,1,Provfiskad ,Strömming,16,"0,428","0,423","16,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2024-07-31,1,Provfiskad ,Abborre,13,"1,780","1,776","13,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2024-07-31,1,Provfiskad ,Mindre havsnål,1,"0,001","0,000","1,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2024-07-31,1,Provfiskad ,Mört,6,"0,156","0,183","6,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2024-07-31,1,Provfiskad ,Sik,1,"0,588","0,594","1,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2024-07-31,1,Provfiskad ,Storspigg,216,"0,924","0,817","216,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,101,"0,1-3 m",NEJ,2024-07-31,1,Provfiskad ,Strömming,100,"2,398","2,312","100,00",1,1,"62,87883","18,21533",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2004-08-10,1,Provfiskad ,Abborre,7,,"0,813","7,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2004-08-10,1,Provfiskad ,Mört,2,,"0,060","2,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2004-08-10,1,Provfiskad ,Sik,1,,"0,098","1,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2004-08-10,1,Provfiskad ,Storspigg,17,,"0,050","17,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2004-08-10,1,Provfiskad ,Strömming,5,,"0,112","5,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2005-08-05,1,Provfiskad ,Knipa,1,,,"1,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2005-08-05,1,Provfiskad ,Löja,1,,"0,018","1,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2005-08-05,1,Provfiskad ,Sik,1,,"0,128","1,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2005-08-05,1,Provfiskad ,Storspigg,125,,"0,441","125,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2005-08-05,1,Provfiskad ,Strömming,30,,"0,902","30,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2006-08-03,1,Provfiskad ,Abborre,2,,"0,430","2,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2006-08-03,1,Provfiskad ,Mört,1,,"0,079","1,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2006-08-03,1,Provfiskad ,Sik,1,,"0,062","1,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2006-08-03,1,Provfiskad ,Storspigg,121,,"0,442","121,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2006-08-03,1,Provfiskad ,Strömming,4,,"0,163","4,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2007-08-02,1,Provfiskad ,Löja,1,,"0,018","1,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2007-08-02,1,Provfiskad ,Sik,3,,"0,992","3,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2007-08-02,1,Provfiskad ,Storspigg,5,,"0,020","5,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2007-08-02,1,Provfiskad ,Strömming,5,,"0,115","5,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2008-07-31,1,Provfiskad ,Sik,1,,"0,873","1,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2008-07-31,1,Provfiskad ,Storspigg,19,,"0,066","19,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2009-08-06,1,Provfiskad ,Mört,4,"0,249","0,247","4,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2009-08-06,1,Provfiskad ,Storspigg,235,"0,964","0,872","235,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2009-08-06,1,Provfiskad ,Strömming,25,"0,584","0,626","25,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2010-07-30,1,Provfiskad ,Mört,5,"0,050","0,048","5,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2010-07-30,1,Provfiskad ,Storspigg,102,"0,371","0,367","102,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2010-07-30,1,Provfiskad ,Strömming,24,"0,843","0,833","24,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2011-08-04,1,Provfiskad ,Mört,9,"0,236","0,209","9,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2011-08-04,1,Provfiskad ,Storspigg,315,"1,268","1,162","315,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2011-08-04,1,Provfiskad ,Strömming,8,"0,248","0,249","8,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2012-08-10,1,Provfiskad ,Mört,1,"0,019","0,019","1,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2012-08-10,1,Provfiskad ,Sik,2,"0,150","0,157","2,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2012-08-10,1,Provfiskad ,Storspigg,44,"0,176","0,164","44,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2012-08-10,1,Provfiskad ,Strömming,5,"0,137","0,132","5,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2013-08-09,1,Provfiskad ,Abborre,1,"0,064","0,065","1,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2013-08-09,1,Provfiskad ,Mört,9,"0,108","0,104","9,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2013-08-09,1,Provfiskad ,Sik,6,"2,060","2,208","6,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2013-08-09,1,Provfiskad ,Storspigg,73,"0,307","0,273","73,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2013-08-09,1,Provfiskad ,Strömming,12,"0,360","0,347","12,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2014-08-08,1,Provfiskad ,Abborre,2,"0,180","0,174","2,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2014-08-08,1,Provfiskad ,Mört,2,"0,026","0,021","2,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2014-08-08,1,Provfiskad ,Sik,2,"0,901","0,929","2,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2014-08-08,1,Provfiskad ,Storspigg,40,"0,152","0,160","40,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2014-08-08,1,Provfiskad ,Strömming,3,"0,153","0,168","3,00",1,1,"62,84683","18,22567",
Fisketid natt,Antal översiktsnät,Gaviksfjärden,102,"0,1-3 m",NEJ,2015-08-07,1,Provfiskad ,Mört,7,"0,158","0,129","7,00",1,1,"62,84683","18,22567",
