Textbox4,Textbox7,Fångstområde1,StationsNr1,DJUPSTRATUM,Störning1,Fiskedatum1,Ansträngning,Fångsttyp1,Artbestämning,Antal1,Vikt,Beräknad_vikt1,Antal_per_anstr1,Fisketid,Antal_Redskap,Lat_grader,Long_grader,Information
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2008-08-19,1,Provfiskad ,Abborre,10,,"0,691","10,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2008-08-19,1,Provfiskad ,Gärs,1,,"0,014","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2008-08-19,1,Provfiskad ,Sik,1,,"0,009","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2008-08-19,1,Provfiskad ,Strömming,4,,"0,113","4,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2009-08-12,1,Provfiskad ,Abborre,88,,"6,435","88,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2009-08-12,1,Provfiskad ,Gärs,10,,"0,094","10,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2009-08-12,1,Provfiskad ,Mört,1,,"0,067","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2010-08-12,1,Provfiskad ,Abborre,42,"4,141","4,370","42,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2010-08-12,1,Provfiskad ,Gärs,8,"0,083","0,104","8,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2010-08-12,1,Provfiskad ,Sik,1,"0,228","0,232","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2010-08-12,1,Provfiskad ,Storspigg,1,"0,003","0,002","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2010-08-12,1,Provfiskad ,Strömming,1,"0,033","0,040","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2011-08-16,1,Provfiskad ,Abborre,108,"2,933","3,282","108,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2011-08-16,1,Provfiskad ,Gärs,1,"0,005","0,007","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2011-08-16,1,Provfiskad ,Sik,1,"0,154","0,164","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2011-08-16,1,Provfiskad ,Storspigg,1,"0,004","0,005","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2012-08-28,1,Provfiskad ,Abborre,41,"0,973","1,076","41,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2012-08-28,1,Provfiskad ,Gärs,1,"0,011","0,014","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2012-08-28,1,Provfiskad ,Sik,1,"0,093","0,084","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2012-08-28,1,Provfiskad ,Strömming,1,"0,035","0,034","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2013-08-15,1,Provfiskad ,Abborre,56,"1,929","2,108","56,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2013-08-15,1,Provfiskad ,Gärs,8,"0,179","0,217","8,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2013-08-15,1,Provfiskad ,Siklöja,1,"0,013","0,010","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2014-08-19,1,Provfiskad ,Abborre,22,"1,176","1,560","22,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2014-08-19,1,Provfiskad ,Gärs,1,"0,011","0,014","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2014-08-19,1,Provfiskad ,Mört,1,"0,011","0,011","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2015-08-20,1,Provfiskad ,Abborre,24,"1,880","1,961","24,00",1,1,"65,06033","21,47383",Beräknad vikt på abborrarna i maska 24
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2015-08-20,1,Provfiskad ,Gärs,1,"0,032","0,037","1,00",1,1,"65,06033","21,47383",Beräknad vikt på abborrarna i maska 24
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2016-08-17,1,Provfiskad ,Abborre,14,"0,382","0,392","14,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2016-08-17,1,Provfiskad ,Gärs,4,"0,032","0,038","4,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2016-08-17,1,Provfiskad ,Id,1,"1,462","1,884","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2016-08-17,1,Provfiskad ,Sik,3,"0,027","0,027","3,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2016-08-17,1,Provfiskad ,Strömming,7,"0,209","0,202","7,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2017-08-15,1,Provfiskad ,Abborre,35,"1,333","1,502","35,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2017-08-15,1,Provfiskad ,Gärs,2,"0,017","0,023","2,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2017-08-15,1,Provfiskad ,Strömming,3,"0,083","0,082","3,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2018-08-20,1,Provfiskad ,Abborre,80,"2,319","2,253","80,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2018-08-20,1,Provfiskad ,Mört,2,"0,128","0,123","2,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2018-08-20,1,Provfiskad ,Sik,1,"0,095","0,098","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2018-08-20,1,Provfiskad ,Siklöja,1,"0,007","0,007","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2019-08-21,1,Provfiskad ,Abborre,43,"1,758","1,898","43,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2019-08-21,1,Provfiskad ,Gärs,4,"0,031","0,037","4,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2019-08-21,1,Provfiskad ,Mört,2,"0,086","0,085","2,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2020-08-25,1,Provfiskad ,Abborre,106,"6,388","6,898","106,00",1,1,"65,06033","21,47383","Angivet djup 3,7m"
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2020-08-25,1,Provfiskad ,Gädda,1,"0,545","0,630","1,00",1,1,"65,06033","21,47383","Angivet djup 3,7m"
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2021-08-18,1,Provfiskad ,Abborre,78,"5,608","5,878","78,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2021-08-18,1,Provfiskad ,Bergsimpa,1,"0,003","0,003","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2021-08-18,1,Provfiskad ,Gärs,15,"0,256","0,312","15,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2021-08-18,1,Provfiskad ,Sik,1,"0,139","0,145","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2022-08-10,1,Provfiskad ,Abborre,131,"8,210","9,389","131,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2022-08-10,1,Provfiskad ,Gärs,5,"0,036","0,038","5,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2023-08-24,1,Provfiskad ,Abborre,27,"1,845","2,113","27,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2023-08-24,1,Provfiskad ,Gädda,1,"0,091","0,110","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2023-08-24,1,Provfiskad ,Id,1,"0,906","0,935","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2024-08-27,1,Provfiskad ,Abborre,97,"9,570","11,046","97,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,101,"0,1-3 m",NEJ,2024-08-27,1,Provfiskad ,Mört,1,"0,171","0,166","1,00",1,1,"65,06033","21,47383",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2004-08-04,1,Provfiskad ,Abborre,9,,"1,116","9,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2004-08-04,1,Provfiskad ,Gärs,8,,"0,288","8,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2004-08-04,1,Provfiskad ,Storspigg,1,,"0,004","1,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2004-08-04,1,Provfiskad ,Strömming,1,,"0,034","1,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2005-08-09,1,Provfiskad ,Abborre,7,,"0,599","7,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2005-08-09,1,Provfiskad ,Gärs,5,,"0,282","5,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2005-08-09,1,Provfiskad ,Mört,1,,"0,014","1,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2005-08-09,1,Provfiskad ,Siklöja,1,,"0,030","1,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2005-08-09,1,Provfiskad ,Storspigg,28,,"0,110","28,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2005-08-09,1,Provfiskad ,Strömming,1,,"0,034","1,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2006-08-03,1,Provfiskad ,Gärs,5,,"0,390","5,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2006-08-03,1,Provfiskad ,Sik,1,,"0,030","1,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2006-08-03,1,Provfiskad ,Storspigg,4,,"0,018","4,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2006-08-03,1,Provfiskad ,Strömming,4,,"0,131","4,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2007-08-15,1,Provfiskad ,Abborre,7,,"0,857","7,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2007-08-15,1,Provfiskad ,Gärs,4,,"0,300","4,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2007-08-15,1,Provfiskad ,Storspigg,6,,"0,021","6,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2007-08-15,1,Provfiskad ,Strömming,7,,"0,188","7,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2008-08-19,1,Provfiskad ,Abborre,15,,"1,550","15,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2008-08-19,1,Provfiskad ,Gärs,2,,"0,148","2,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2008-08-19,1,Provfiskad ,Sik,3,,"0,091","3,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2008-08-19,1,Provfiskad ,Strömming,1,,"0,019","1,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2009-08-18,1,Provfiskad ,Abborre,1,,"0,169","1,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2009-08-18,1,Provfiskad ,Gärs,12,,"0,294","12,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2009-08-18,1,Provfiskad ,Nors,1,,"0,023","1,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2009-08-18,1,Provfiskad ,Storspigg,1,,"0,004","1,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2009-08-18,1,Provfiskad ,Strömming,1,,"0,028","1,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2010-08-12,1,Provfiskad ,Abborre,4,"0,443","0,499","4,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2010-08-12,1,Provfiskad ,Gärs,9,"0,274","0,319","9,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2010-08-12,1,Provfiskad ,Siklöja,1,"0,033","0,036","1,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2010-08-12,1,Provfiskad ,Stensimpa,1,"0,004","0,004","1,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2010-08-12,1,Provfiskad ,Strömming,1,"0,033","0,034","1,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2011-08-16,1,Provfiskad ,Abborre,9,"0,650","0,726","9,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2011-08-16,1,Provfiskad ,Gärs,10,"0,241","0,260","10,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2011-08-16,1,Provfiskad ,Sik,4,"0,117","0,115","4,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2011-08-16,1,Provfiskad ,Siklöja,1,"0,041","0,043","1,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2012-08-22,1,Provfiskad ,Abborre,24,"1,399","1,567","24,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2012-08-22,1,Provfiskad ,Bergsimpa,2,"0,007","0,010","2,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2012-08-22,1,Provfiskad ,Gärs,8,"0,208","0,246","8,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2012-08-22,1,Provfiskad ,Sik,4,"0,092","0,094","4,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2013-08-13,1,Provfiskad ,Abborre,17,"1,167","1,270","17,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2013-08-13,1,Provfiskad ,Gärs,12,"0,355","0,418","12,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2013-08-13,1,Provfiskad ,Sik,1,"0,142","0,145","1,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2013-08-13,1,Provfiskad ,Siklöja,5,"0,076","0,084","5,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2013-08-13,1,Provfiskad ,Storspigg,1,"0,004","0,004","1,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2014-08-27,1,Provfiskad ,Abborre,15,"1,544","1,745","15,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2014-08-27,1,Provfiskad ,Gärs,9,"0,151","0,193","9,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2014-08-27,1,Provfiskad ,Sik,6,"0,067","0,060","6,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2014-08-27,1,Provfiskad ,Siklöja,26,"0,505","0,528","26,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2014-08-27,1,Provfiskad ,Strömming,1,"0,037","0,040","1,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2015-08-19,1,Provfiskad ,Abborre,13,"1,320","1,476","13,00",1,1,"65,05583","21,52517","Siklöja maska 10 ändrad från 0,037 till beräknad vikt"
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2015-08-19,1,Provfiskad ,Bergsimpa,1,"0,003","0,003","1,00",1,1,"65,05583","21,52517","Siklöja maska 10 ändrad från 0,037 till beräknad vikt"
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2015-08-19,1,Provfiskad ,Gärs,14,"0,443","0,488","14,00",1,1,"65,05583","21,52517","Siklöja maska 10 ändrad från 0,037 till beräknad vikt"
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2015-08-19,1,Provfiskad ,Nors,1,"0,003","0,003","1,00",1,1,"65,05583","21,52517","Siklöja maska 10 ändrad från 0,037 till beräknad vikt"
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2015-08-19,1,Provfiskad ,Sik,6,"0,392","0,408","6,00",1,1,"65,05583","21,52517","Siklöja maska 10 ändrad från 0,037 till beräknad vikt"
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2015-08-19,1,Provfiskad ,Siklöja,4,"0,041","0,041","4,00",1,1,"65,05583","21,52517","Siklöja maska 10 ändrad från 0,037 till beräknad vikt"
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2015-08-19,1,Provfiskad ,Strömming,6,"0,126","0,133","6,00",1,1,"65,05583","21,52517","Siklöja maska 10 ändrad från 0,037 till beräknad vikt"
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2016-08-18,1,Provfiskad ,Abborre,2,"0,517","0,567","2,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2016-08-18,1,Provfiskad ,Gärs,10,"0,183","0,291","10,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2016-08-18,1,Provfiskad ,Sik,3,"0,416","0,445","3,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2017-08-16,1,Provfiskad ,Gärs,15,"0,151","0,180","15,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2017-08-16,1,Provfiskad ,Sik,16,"1,939","2,054","16,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2017-08-16,1,Provfiskad ,Siklöja,3,"0,079","0,086","3,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2017-08-16,1,Provfiskad ,Strömming,3,"0,083","0,081","3,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2018-08-21,1,Provfiskad ,Gärs,2,"0,025","0,028","2,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2018-08-21,1,Provfiskad ,Sik,17,"0,979","1,105","17,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2018-08-21,1,Provfiskad ,Siklöja,1,"0,005","0,005","1,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2018-08-21,1,Provfiskad ,Stensimpa,1,"0,011","0,010","1,00",1,1,"65,05583","21,52517",
Fisketid natt,Antal översiktsnät,Kinnbäcksfjärden,106,"0,1-3 m",NEJ,2018-08-21,1,Provfiskad ,Strömming,2,"0,053","0,062","2,00",1,1,"65,05583","21,52517",
