Textbox4,Textbox7,Fångstområde1,StationsNr1,DJUPSTRATUM,Störning1,Fiskedatum1,Ansträngning,Fångsttyp1,Artbestämning,Antal1,Vikt,Beräknad_vikt1,Antal_per_anstr1,Fisketid,Antal_Redskap,Lat_grader,Long_grader,Information
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2004-08-04,1,Provfiskad ,Mört,104,,"2,829","104,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2004-08-04,1,Provfiskad ,Strömming,1,,"0,015","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2005-08-18,1,Provfiskad ,Abborre,39,,"2,420","39,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2005-08-18,1,Provfiskad ,Braxen,1,,"0,119","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2005-08-18,1,Provfiskad ,Gädda,1,,"0,250","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2005-08-18,1,Provfiskad ,Gärs,2,,"0,023","2,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2005-08-18,1,Provfiskad ,Mört,32,,"0,844","32,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2005-08-18,1,Provfiskad ,Strömming,1,,"0,034","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2006-08-15,1,Provfiskad ,Abborre,50,,"3,006","50,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2006-08-15,1,Provfiskad ,Gädda,2,,"2,789","2,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2006-08-15,1,Provfiskad ,Gärs,7,,"0,043","7,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2006-08-15,1,Provfiskad ,Id,1,,"2,132","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2006-08-15,1,Provfiskad ,Löja,1,,"0,008","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2006-08-15,1,Provfiskad ,Mört,45,,"1,458","45,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2007-08-17,1,Provfiskad ,Abborre,14,,"1,343","14,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2007-08-17,1,Provfiskad ,Gärs,7,,"0,068","7,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2007-08-17,1,Provfiskad ,Löja,8,,"0,062","8,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2007-08-17,1,Provfiskad ,Mört,35,,"1,015","35,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2008-08-15,1,Provfiskad ,Abborre,34,,"1,920","34,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2008-08-15,1,Provfiskad ,Gärs,4,,"0,043","4,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2008-08-15,1,Provfiskad ,Löja,3,,"0,036","3,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2008-08-15,1,Provfiskad ,Mört,54,,"1,126","54,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2008-08-15,1,Provfiskad ,Strömming,1,,"0,019","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2009-08-13,1,Provfiskad ,Abborre,59,,"3,802","59,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2009-08-13,1,Provfiskad ,Gärs,10,,"0,142","10,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2009-08-13,1,Provfiskad ,Löja,1,,"0,018","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2009-08-13,1,Provfiskad ,Mört,32,,"1,425","32,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2009-08-13,1,Provfiskad ,Strömming,1,,"0,015","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2010-08-13,1,Provfiskad ,Abborre,50,"4,140","4,465","50,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2010-08-13,1,Provfiskad ,Gädda,1,"1,938","1,820","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2010-08-13,1,Provfiskad ,Gärs,14,"0,271","0,274","14,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2010-08-13,1,Provfiskad ,Löja,33,"0,340","0,359","33,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2010-08-13,1,Provfiskad ,Mört,39,"0,580","0,602","39,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2010-08-13,1,Provfiskad ,Storspigg,2,"0,008","0,009","2,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2011-08-11,1,Provfiskad ,Abborre,81,"8,270","8,296","81,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2011-08-11,1,Provfiskad ,Gärs,9,"0,107","0,090","9,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2011-08-11,1,Provfiskad ,Mört,65,"1,213","1,164","65,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2011-08-11,1,Provfiskad ,Storspigg,2,"0,012","0,007","2,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2011-08-11,1,Provfiskad ,Strömming,1,"0,041","0,040","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2012-08-10,1,Provfiskad ,Abborre,40,"4,019","4,173","40,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2012-08-10,1,Provfiskad ,Gärs,17,"0,422","0,416","17,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2012-08-10,1,Provfiskad ,Löja,2,"0,038","0,040","2,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2012-08-10,1,Provfiskad ,Mört,13,"0,530","0,334","13,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2012-08-10,1,Provfiskad ,Skarpsill,1,"0,013","0,014","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2012-08-10,1,Provfiskad ,Storspigg,23,"0,104","0,091","23,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2012-08-10,1,Provfiskad ,Strömming,12,"0,298","0,305","12,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2013-08-18,1,Provfiskad ,Abborre,27,"1,884","2,104","27,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2013-08-18,1,Provfiskad ,Gärs,1,"0,048","0,046","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2013-08-18,1,Provfiskad ,Löja,1,"0,016","0,018","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2013-08-18,1,Provfiskad ,Mört,16,"0,754","0,795","16,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2013-08-18,1,Provfiskad ,Strömming,1,"0,034","0,034","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2014-08-19,1,Provfiskad ,Abborre,37,"3,782","4,475","37,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2014-08-19,1,Provfiskad ,Gärs,3,"0,034","0,035","3,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2014-08-19,1,Provfiskad ,Mört,10,"0,800","0,780","10,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2015-08-21,1,Provfiskad ,Abborre,63,"8,621","9,531","63,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2015-08-21,1,Provfiskad ,Gärs,8,"0,111","0,100","8,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2015-08-21,1,Provfiskad ,Id,1,"1,566","1,352","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2015-08-21,1,Provfiskad ,Mört,10,"0,607","0,624","10,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2016-08-31,1,Provfiskad ,Abborre,11,"3,128","3,241","11,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2016-08-31,1,Provfiskad ,Gärs,4,"0,141","0,139","4,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2016-08-31,1,Provfiskad ,Mört,53,"3,484","3,394","53,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2016-08-31,1,Provfiskad ,Strömming,6,"0,169","0,166","6,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2017-08-18,1,Provfiskad ,Abborre,44,"3,278","3,218","44,00",1,1,"61,45267","17,14367","Fångsttyp saknas i protokollen, allt har antecknats som ""provfiskad"", NM 2017-11-16. 12-nätsektion MÖRT vikten har ändrats till beräknad vikt, NM 2017-12-08."
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2017-08-18,1,Provfiskad ,Gärs,1,"0,006","0,007","1,00",1,1,"61,45267","17,14367","Fångsttyp saknas i protokollen, allt har antecknats som ""provfiskad"", NM 2017-11-16. 12-nätsektion MÖRT vikten har ändrats till beräknad vikt, NM 2017-12-08."
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2017-08-18,1,Provfiskad ,Löja,16,"0,132","0,121","16,00",1,1,"61,45267","17,14367","Fångsttyp saknas i protokollen, allt har antecknats som ""provfiskad"", NM 2017-11-16. 12-nätsektion MÖRT vikten har ändrats till beräknad vikt, NM 2017-12-08."
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2017-08-18,1,Provfiskad ,Mört,51,"2,021","1,920","51,00",1,1,"61,45267","17,14367","Fångsttyp saknas i protokollen, allt har antecknats som ""provfiskad"", NM 2017-11-16. 12-nätsektion MÖRT vikten har ändrats till beräknad vikt, NM 2017-12-08."
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2017-08-18,1,Provfiskad ,Ruda,1,"0,685","0,649","1,00",1,1,"61,45267","17,14367","Fångsttyp saknas i protokollen, allt har antecknats som ""provfiskad"", NM 2017-11-16. 12-nätsektion MÖRT vikten har ändrats till beräknad vikt, NM 2017-12-08."
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2018-08-17,1,Provfiskad ,Abborre,101,"6,960","7,446","101,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2018-08-17,1,Provfiskad ,Gärs,3,"0,073","0,084","3,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2018-08-17,1,Provfiskad ,Löja,63,"0,736","0,759","63,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2018-08-17,1,Provfiskad ,Mört,21,"0,333","0,336","21,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2018-08-17,1,Provfiskad ,Strömming,3,"0,083","0,090","3,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2019-08-23,1,Provfiskad ,Abborre,14,"2,844","3,046","14,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2019-08-23,1,Provfiskad ,Gädda,1,"0,213","0,189","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2019-08-23,1,Provfiskad ,Gärs,5,"0,124","0,120","5,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2019-08-23,1,Provfiskad ,Sik,1,"0,880","0,939","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2019-08-23,1,Provfiskad ,Strömming,11,"0,364","0,351","11,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2020-08-12,1,Provfiskad ,Abborre,52,"7,512","7,812","52,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2020-08-12,1,Provfiskad ,Gärs,3,"0,049","0,045","3,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2020-08-12,1,Provfiskad ,Mört,4,"0,105","0,099","4,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2020-08-12,1,Provfiskad ,Strömming,2,"0,057","0,057","2,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2021-08-17,1,Provfiskad ,Abborre,98,"11,228","11,498","98,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2021-08-17,1,Provfiskad ,Gärs,1,"0,032","0,030","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2021-08-17,1,Provfiskad ,Mört,7,"0,602","0,562","7,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2022-08-17,1,Provfiskad ,Abborre,35,"6,122","6,581","35,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2022-08-17,1,Provfiskad ,Gärs,2,"0,036","0,032","2,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2022-08-17,1,Provfiskad ,Mört,9,"1,134","1,090","9,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2022-08-17,1,Provfiskad ,Strömming,2,"0,054","0,047","2,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2023-08-17,1,Provfiskad ,Abborre,108,"10,527","10,762","108,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2023-08-17,1,Provfiskad ,Gärs,1,"0,002","0,010","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2023-08-17,1,Provfiskad ,Mört,20,"0,596","0,600","20,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2023-08-17,1,Provfiskad ,Sarv,1,"0,132","0,159","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2024-08-15,1,Provfiskad ,Abborre,143,"11,805","11,635","143,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2024-08-15,1,Provfiskad ,Gärs,21,"0,158","0,135","21,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2024-08-15,1,Provfiskad ,Id,5,"2,790","2,647","5,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2024-08-15,1,Provfiskad ,Löja,1,"0,021","0,022","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2024-08-15,1,Provfiskad ,Mört,4,"0,340","0,342","4,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,101,"0,1-3 m",NEJ,2024-08-15,1,Provfiskad ,Strömming,1,"0,030","0,028","1,00",1,1,"61,45267","17,14367",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2002-08-21,1,Provfiskad ,Abborre,129,"3,741","4,049","129,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2002-08-21,1,Provfiskad ,Gärs,3,"0,081","0,077","3,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2002-08-21,1,Provfiskad ,Mört,15,"0,591","0,591","15,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2003-08-13,1,Provfiskad ,Abborre,20,,"2,089","20,00",1,1,"61,46350","17,13500",Inga temperaturdata.
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2003-08-13,1,Provfiskad ,Gärs,4,,"0,225","4,00",1,1,"61,46350","17,13500",Inga temperaturdata.
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2003-08-13,1,Provfiskad ,Mört,11,,"1,474","11,00",1,1,"61,46350","17,13500",Inga temperaturdata.
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2003-08-13,1,Provfiskad ,Sik,3,,"0,111","3,00",1,1,"61,46350","17,13500",Inga temperaturdata.
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2003-08-13,1,Provfiskad ,Skarpsill,11,,"0,129","11,00",1,1,"61,46350","17,13500",Inga temperaturdata.
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2003-08-13,1,Provfiskad ,Strömming,9,,"0,223","9,00",1,1,"61,46350","17,13500",Inga temperaturdata.
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2004-08-05,1,Provfiskad ,Abborre,42,,"1,953","42,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2004-08-05,1,Provfiskad ,Gärs,18,,"0,290","18,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2004-08-05,1,Provfiskad ,Mört,19,,"1,291","19,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2005-08-17,1,Provfiskad ,Abborre,26,,"2,342","26,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2005-08-17,1,Provfiskad ,Gärs,12,,"0,216","12,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2005-08-17,1,Provfiskad ,Mört,17,,"1,436","17,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2005-08-17,1,Provfiskad ,Strömming,1,,"0,028","1,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2006-08-15,1,Provfiskad ,Abborre,11,,"0,537","11,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2006-08-15,1,Provfiskad ,Gärs,1,,"0,007","1,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2006-08-15,1,Provfiskad ,Löja,2,,"0,022","2,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2006-08-15,1,Provfiskad ,Mört,4,,"0,105","4,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2007-08-16,1,Provfiskad ,Abborre,41,,"3,005","41,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2007-08-16,1,Provfiskad ,Gärs,23,,"0,604","23,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2007-08-16,1,Provfiskad ,Mört,14,,"0,621","14,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2007-08-16,1,Provfiskad ,Strömming,6,,"0,161","6,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2008-08-15,1,Provfiskad ,Abborre,44,,"4,034","44,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2008-08-15,1,Provfiskad ,Gärs,14,,"0,298","14,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2008-08-15,1,Provfiskad ,Mört,15,,"0,385","15,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2008-08-15,1,Provfiskad ,Strömming,8,,"0,216","8,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2009-08-13,1,Provfiskad ,Abborre,84,,"6,935","84,00",1,1,"61,46350","17,13500",
Fisketid natt,Antal översiktsnät,Långvindsfjärden,103,"0,1-3 m",NEJ,2009-08-13,1,Provfiskad ,Gärs,15,,"0,360","15,00",1,1,"61,46350","17,13500",
